Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
603	:	1648020827.137	   175.161	0	0	0	0	./lj Ar_T=260_density=7_seed#=8 Ar 260 7 500 2000 0.025 8 1000 F
604	:	1648020827.804	   174.567	0	0	0	0	./lj Ar_T=260_density=8_seed#=0 Ar 260 8 500 2000 0.025 0 1000 F
602	:	1648020824.090	   178.528	0	0	0	0	./lj Ar_T=260_density=7_seed#=7 Ar 260 7 500 2000 0.025 7 1000 F
605	:	1648020829.537	   174.496	0	0	0	0	./lj Ar_T=260_density=8_seed#=1 Ar 260 8 500 2000 0.025 1 1000 F
606	:	1648020832.468	   176.453	0	0	0	0	./lj Ar_T=260_density=8_seed#=2 Ar 260 8 500 2000 0.025 2 1000 F
607	:	1648020835.130	   176.085	0	0	0	0	./lj Ar_T=260_density=8_seed#=3 Ar 260 8 500 2000 0.025 3 1000 F
608	:	1648020840.414	   175.362	0	0	0	0	./lj Ar_T=260_density=8_seed#=4 Ar 260 8 500 2000 0.025 4 1000 F
609	:	1648020963.905	   179.746	0	0	0	0	./lj Ar_T=260_density=8_seed#=5 Ar 260 8 500 2000 0.025 5 1000 F
610	:	1648020969.693	   174.728	0	0	0	0	./lj Ar_T=260_density=8_seed#=6 Ar 260 8 500 2000 0.025 6 1000 F
611	:	1648020970.721	   174.982	0	0	0	0	./lj Ar_T=260_density=8_seed#=7 Ar 260 8 500 2000 0.025 7 1000 F
612	:	1648020977.763	   177.305	0	0	0	0	./lj Ar_T=260_density=8_seed#=8 Ar 260 8 500 2000 0.025 8 1000 F
613	:	1648020979.195	   177.235	0	0	0	0	./lj Ar_T=260_density=9_seed#=0 Ar 260 9 500 2000 0.025 0 1000 F
616	:	1648020987.065	   172.590	0	0	0	0	./lj Ar_T=260_density=9_seed#=3 Ar 260 9 500 2000 0.025 3 1000 F
615	:	1648020986.797	   174.587	0	0	0	0	./lj Ar_T=260_density=9_seed#=2 Ar 260 9 500 2000 0.025 2 1000 F
614	:	1648020984.314	   177.238	0	0	0	0	./lj Ar_T=260_density=9_seed#=1 Ar 260 9 500 2000 0.025 1 1000 F
617	:	1648020993.014	   177.644	0	0	0	0	./lj Ar_T=260_density=9_seed#=4 Ar 260 9 500 2000 0.025 4 1000 F
621	:	1648021004.038	   173.161	0	0	0	0	./lj Ar_T=260_density=9_seed#=8 Ar 260 9 500 2000 0.025 8 1000 F
618	:	1648021002.303	   176.602	0	0	0	0	./lj Ar_T=260_density=9_seed#=5 Ar 260 9 500 2000 0.025 5 1000 F
620	:	1648021002.621	   176.310	0	0	0	0	./lj Ar_T=260_density=9_seed#=7 Ar 260 9 500 2000 0.025 7 1000 F
619	:	1648021002.375	   176.584	0	0	0	0	./lj Ar_T=260_density=9_seed#=6 Ar 260 9 500 2000 0.025 6 1000 F
622	:	1648021008.925	   174.758	0	0	0	0	./lj Ar_T=260_density=10_seed#=0 Ar 260 10 500 2000 0.025 0 1000 F
623	:	1648021011.219	   174.803	0	0	0	0	./lj Ar_T=260_density=10_seed#=1 Ar 260 10 500 2000 0.025 1 1000 F
624	:	1648021015.781	   177.180	0	0	0	0	./lj Ar_T=260_density=10_seed#=2 Ar 260 10 500 2000 0.025 2 1000 F
625	:	1648021143.656	   174.861	0	0	0	0	./lj Ar_T=260_density=10_seed#=3 Ar 260 10 500 2000 0.025 3 1000 F
626	:	1648021144.425	   175.321	0	0	0	0	./lj Ar_T=260_density=10_seed#=4 Ar 260 10 500 2000 0.025 4 1000 F
627	:	1648021145.707	   174.925	0	0	0	0	./lj Ar_T=260_density=10_seed#=5 Ar 260 10 500 2000 0.025 5 1000 F
628	:	1648021155.072	   176.639	0	0	0	0	./lj Ar_T=260_density=10_seed#=6 Ar 260 10 500 2000 0.025 6 1000 F
629	:	1648021156.434	   176.433	0	0	0	0	./lj Ar_T=260_density=10_seed#=7 Ar 260 10 500 2000 0.025 7 1000 F
630	:	1648021159.660	   176.870	0	0	0	0	./lj Ar_T=260_density=10_seed#=8 Ar 260 10 500 2000 0.025 8 1000 F
631	:	1648021161.388	   178.539	0	0	0	0	./lj Ar_T=290_density=1_seed#=0 Ar 290 1 500 2000 0.025 0 1000 F
632	:	1648021161.556	   178.545	0	0	0	0	./lj Ar_T=290_density=1_seed#=1 Ar 290 1 500 2000 0.025 1 1000 F
633	:	1648021170.662	   175.854	0	0	0	0	./lj Ar_T=290_density=1_seed#=2 Ar 290 1 500 2000 0.025 2 1000 F
637	:	1648021178.963	   178.062	0	0	0	0	./lj Ar_T=290_density=1_seed#=6 Ar 290 1 500 2000 0.025 6 1000 F
636	:	1648021178.935	   178.647	0	0	0	0	./lj Ar_T=290_density=1_seed#=5 Ar 290 1 500 2000 0.025 5 1000 F
634	:	1648021177.204	   180.923	0	0	0	0	./lj Ar_T=290_density=1_seed#=3 Ar 290 1 500 2000 0.025 3 1000 F
635	:	1648021178.909	   181.480	0	0	0	0	./lj Ar_T=290_density=1_seed#=4 Ar 290 1 500 2000 0.025 4 1000 F
638	:	1648021183.687	   179.572	0	0	0	0	./lj Ar_T=290_density=1_seed#=7 Ar 290 1 500 2000 0.025 7 1000 F
639	:	1648021186.026	   178.638	0	0	0	0	./lj Ar_T=290_density=1_seed#=8 Ar 290 1 500 2000 0.025 8 1000 F
640	:	1648021192.970	   177.106	0	0	0	0	./lj Ar_T=290_density=2_seed#=0 Ar 290 2 500 2000 0.025 0 1000 F
641	:	1648021318.522	   177.095	0	0	0	0	./lj Ar_T=290_density=2_seed#=1 Ar 290 2 500 2000 0.025 1 1000 F
642	:	1648021319.750	   176.874	0	0	0	0	./lj Ar_T=290_density=2_seed#=2 Ar 290 2 500 2000 0.025 2 1000 F
643	:	1648021320.637	   176.314	0	0	0	0	./lj Ar_T=290_density=2_seed#=3 Ar 290 2 500 2000 0.025 3 1000 F
644	:	1648021331.719	   180.803	0	0	0	0	./lj Ar_T=290_density=2_seed#=4 Ar 290 2 500 2000 0.025 4 1000 F
645	:	1648021332.871	   180.330	0	0	0	0	./lj Ar_T=290_density=2_seed#=5 Ar 290 2 500 2000 0.025 5 1000 F
646	:	1648021336.535	   179.271	0	0	0	0	./lj Ar_T=290_density=2_seed#=6 Ar 290 2 500 2000 0.025 6 1000 F
647	:	1648021339.931	   176.293	0	0	0	0	./lj Ar_T=290_density=2_seed#=7 Ar 290 2 500 2000 0.025 7 1000 F
648	:	1648021340.104	   177.020	0	0	0	0	./lj Ar_T=290_density=2_seed#=8 Ar 290 2 500 2000 0.025 8 1000 F
649	:	1648021346.519	   177.213	0	0	0	0	./lj Ar_T=290_density=3_seed#=0 Ar 290 3 500 2000 0.025 0 1000 F
652	:	1648021358.131	   175.779	0	0	0	0	./lj Ar_T=290_density=3_seed#=3 Ar 290 3 500 2000 0.025 3 1000 F
650	:	1648021357.030	   177.171	0	0	0	0	./lj Ar_T=290_density=3_seed#=1 Ar 290 3 500 2000 0.025 1 1000 F
651	:	1648021357.585	   177.713	0	0	0	0	./lj Ar_T=290_density=3_seed#=2 Ar 290 3 500 2000 0.025 2 1000 F
653	:	1648021360.393	   178.945	0	0	0	0	./lj Ar_T=290_density=3_seed#=4 Ar 290 3 500 2000 0.025 4 1000 F
654	:	1648021363.262	   176.523	0	0	0	0	./lj Ar_T=290_density=3_seed#=5 Ar 290 3 500 2000 0.025 5 1000 F
655	:	1648021364.668	   176.911	0	0	0	0	./lj Ar_T=290_density=3_seed#=6 Ar 290 3 500 2000 0.025 6 1000 F
656	:	1648021370.081	   178.033	0	0	0	0	./lj Ar_T=290_density=3_seed#=7 Ar 290 3 500 2000 0.025 7 1000 F
657	:	1648021495.621	   180.131	0	0	0	0	./lj Ar_T=290_density=3_seed#=8 Ar 290 3 500 2000 0.025 8 1000 F
658	:	1648021496.628	   181.572	0	0	0	0	./lj Ar_T=290_density=4_seed#=0 Ar 290 4 500 2000 0.025 0 1000 F
659	:	1648021496.956	   181.452	0	0	0	0	./lj Ar_T=290_density=4_seed#=1 Ar 290 4 500 2000 0.025 1 1000 F
661	:	1648021513.206	   174.710	0	0	0	0	./lj Ar_T=290_density=4_seed#=3 Ar 290 4 500 2000 0.025 3 1000 F
660	:	1648021512.527	   176.126	0	0	0	0	./lj Ar_T=290_density=4_seed#=2 Ar 290 4 500 2000 0.025 2 1000 F
664	:	1648021517.128	   174.266	0	0	0	0	./lj Ar_T=290_density=4_seed#=6 Ar 290 4 500 2000 0.025 6 1000 F
663	:	1648021516.229	   176.314	0	0	0	0	./lj Ar_T=290_density=4_seed#=5 Ar 290 4 500 2000 0.025 5 1000 F
662	:	1648021515.811	   178.970	0	0	0	0	./lj Ar_T=290_density=4_seed#=4 Ar 290 4 500 2000 0.025 4 1000 F
665	:	1648021523.735	   174.554	0	0	0	0	./lj Ar_T=290_density=4_seed#=7 Ar 290 4 500 2000 0.025 7 1000 F
666	:	1648021533.917	   176.464	0	0	0	0	./lj Ar_T=290_density=4_seed#=8 Ar 290 4 500 2000 0.025 8 1000 F
667	:	1648021534.205	   176.498	0	0	0	0	./lj Ar_T=290_density=5_seed#=0 Ar 290 5 500 2000 0.025 0 1000 F
668	:	1648021535.302	   176.567	0	0	0	0	./lj Ar_T=290_density=5_seed#=1 Ar 290 5 500 2000 0.025 1 1000 F
669	:	1648021539.342	   174.614	0	0	0	0	./lj Ar_T=290_density=5_seed#=2 Ar 290 5 500 2000 0.025 2 1000 F
670	:	1648021539.788	   176.893	0	0	0	0	./lj Ar_T=290_density=5_seed#=3 Ar 290 5 500 2000 0.025 3 1000 F
671	:	1648021541.582	   176.276	0	0	0	0	./lj Ar_T=290_density=5_seed#=4 Ar 290 5 500 2000 0.025 4 1000 F
672	:	1648021548.119	   175.962	0	0	0	0	./lj Ar_T=290_density=5_seed#=5 Ar 290 5 500 2000 0.025 5 1000 F
673	:	1648021675.757	   172.618	0	0	0	0	./lj Ar_T=290_density=5_seed#=6 Ar 290 5 500 2000 0.025 6 1000 F
675	:	1648021678.413	   175.404	0	0	0	0	./lj Ar_T=290_density=5_seed#=8 Ar 290 5 500 2000 0.025 8 1000 F
674	:	1648021678.204	   176.180	0	0	0	0	./lj Ar_T=290_density=5_seed#=7 Ar 290 5 500 2000 0.025 7 1000 F
676	:	1648021687.921	   177.108	0	0	0	0	./lj Ar_T=290_density=6_seed#=0 Ar 290 6 500 2000 0.025 0 1000 F
677	:	1648021688.656	   177.067	0	0	0	0	./lj Ar_T=290_density=6_seed#=1 Ar 290 6 500 2000 0.025 1 1000 F
679	:	1648021692.548	   174.232	0	0	0	0	./lj Ar_T=290_density=6_seed#=3 Ar 290 6 500 2000 0.025 3 1000 F
678	:	1648021691.401	   179.042	0	0	0	0	./lj Ar_T=290_density=6_seed#=2 Ar 290 6 500 2000 0.025 2 1000 F
680	:	1648021694.786	   176.881	0	0	0	0	./lj Ar_T=290_density=6_seed#=4 Ar 290 6 500 2000 0.025 4 1000 F
681	:	1648021698.293	   174.628	0	0	0	0	./lj Ar_T=290_density=6_seed#=5 Ar 290 6 500 2000 0.025 5 1000 F
683	:	1648021710.707	   177.332	0	0	0	0	./lj Ar_T=290_density=6_seed#=7 Ar 290 6 500 2000 0.025 7 1000 F
684	:	1648021711.873	   176.561	0	0	0	0	./lj Ar_T=290_density=6_seed#=8 Ar 290 6 500 2000 0.025 8 1000 F
685	:	1648021713.960	   174.955	0	0	0	0	./lj Ar_T=290_density=7_seed#=0 Ar 290 7 500 2000 0.025 0 1000 F
682	:	1648021710.386	   179.267	0	0	0	0	./lj Ar_T=290_density=6_seed#=6 Ar 290 6 500 2000 0.025 6 1000 F
686	:	1648021716.686	   174.910	0	0	0	0	./lj Ar_T=290_density=7_seed#=1 Ar 290 7 500 2000 0.025 1 1000 F
687	:	1648021717.863	   178.116	0	0	0	0	./lj Ar_T=290_density=7_seed#=2 Ar 290 7 500 2000 0.025 2 1000 F
688	:	1648021724.085	   173.835	0	0	0	0	./lj Ar_T=290_density=7_seed#=3 Ar 290 7 500 2000 0.025 3 1000 F
689	:	1648021848.380	   174.285	0	0	0	0	./lj Ar_T=290_density=7_seed#=4 Ar 290 7 500 2000 0.025 4 1000 F
691	:	1648021854.389	   173.139	0	0	0	0	./lj Ar_T=290_density=7_seed#=6 Ar 290 7 500 2000 0.025 6 1000 F
690	:	1648021853.822	   176.638	0	0	0	0	./lj Ar_T=290_density=7_seed#=5 Ar 290 7 500 2000 0.025 5 1000 F
692	:	1648021865.034	   172.739	0	0	0	0	./lj Ar_T=290_density=7_seed#=7 Ar 290 7 500 2000 0.025 7 1000 F
693	:	1648021865.726	   175.361	0	0	0	0	./lj Ar_T=290_density=7_seed#=8 Ar 290 7 500 2000 0.025 8 1000 F
694	:	1648021866.785	   174.975	0	0	0	0	./lj Ar_T=290_density=8_seed#=0 Ar 290 8 500 2000 0.025 0 1000 F
696	:	1648021871.672	   172.077	0	0	0	0	./lj Ar_T=290_density=8_seed#=2 Ar 290 8 500 2000 0.025 2 1000 F
695	:	1648021870.448	   175.025	0	0	0	0	./lj Ar_T=290_density=8_seed#=1 Ar 290 8 500 2000 0.025 1 1000 F
697	:	1648021872.925	   177.157	0	0	0	0	./lj Ar_T=290_density=8_seed#=3 Ar 290 8 500 2000 0.025 3 1000 F
700	:	1648021888.920	   171.049	0	0	0	0	./lj Ar_T=290_density=8_seed#=6 Ar 290 8 500 2000 0.025 6 1000 F
701	:	1648021889.657	   173.507	0	0	0	0	./lj Ar_T=290_density=8_seed#=7 Ar 290 8 500 2000 0.025 7 1000 F
699	:	1648021888.437	   176.131	0	0	0	0	./lj Ar_T=290_density=8_seed#=5 Ar 290 8 500 2000 0.025 5 1000 F
698	:	1648021888.043	   177.533	0	0	0	0	./lj Ar_T=290_density=8_seed#=4 Ar 290 8 500 2000 0.025 4 1000 F
702	:	1648021891.601	   175.148	0	0	0	0	./lj Ar_T=290_density=8_seed#=8 Ar 290 8 500 2000 0.025 8 1000 F
703	:	1648021895.983	   172.465	0	0	0	0	./lj Ar_T=290_density=9_seed#=0 Ar 290 9 500 2000 0.025 0 1000 F
704	:	1648021897.924	   172.578	0	0	0	0	./lj Ar_T=290_density=9_seed#=1 Ar 290 9 500 2000 0.025 1 1000 F
705	:	1648022022.670	   175.549	0	0	0	0	./lj Ar_T=290_density=9_seed#=2 Ar 290 9 500 2000 0.025 2 1000 F
706	:	1648022027.532	   175.069	0	0	0	0	./lj Ar_T=290_density=9_seed#=3 Ar 290 9 500 2000 0.025 3 1000 F
707	:	1648022030.465	   175.444	0	0	0	0	./lj Ar_T=290_density=9_seed#=4 Ar 290 9 500 2000 0.025 4 1000 F
708	:	1648022037.777	   175.592	0	0	0	0	./lj Ar_T=290_density=9_seed#=5 Ar 290 9 500 2000 0.025 5 1000 F
710	:	1648022041.764	   172.590	0	0	0	0	./lj Ar_T=290_density=9_seed#=7 Ar 290 9 500 2000 0.025 7 1000 F
709	:	1648022041.092	   175.240	0	0	0	0	./lj Ar_T=290_density=9_seed#=6 Ar 290 9 500 2000 0.025 6 1000 F
711	:	1648022043.752	   174.418	0	0	0	0	./lj Ar_T=290_density=9_seed#=8 Ar 290 9 500 2000 0.025 8 1000 F
712	:	1648022045.477	   178.628	0	0	0	0	./lj Ar_T=290_density=10_seed#=0 Ar 290 10 500 2000 0.025 0 1000 F
713	:	1648022050.086	   178.518	0	0	0	0	./lj Ar_T=290_density=10_seed#=1 Ar 290 10 500 2000 0.025 1 1000 F
714	:	1648022059.974	   175.736	0	0	0	0	./lj Ar_T=290_density=10_seed#=2 Ar 290 10 500 2000 0.025 2 1000 F
716	:	1648022064.573	   174.236	0	0	0	0	./lj Ar_T=290_density=10_seed#=4 Ar 290 10 500 2000 0.025 4 1000 F
715	:	1648022063.169	   177.751	0	0	0	0	./lj Ar_T=290_density=10_seed#=3 Ar 290 10 500 2000 0.025 3 1000 F
717	:	1648022065.580	   177.853	0	0	0	0	./lj Ar_T=290_density=10_seed#=5 Ar 290 10 500 2000 0.025 5 1000 F
718	:	1648022066.753	   177.825	0	0	0	0	./lj Ar_T=290_density=10_seed#=6 Ar 290 10 500 2000 0.025 6 1000 F
720	:	1648022070.506	   174.645	0	0	0	0	./lj Ar_T=290_density=10_seed#=8 Ar 290 10 500 2000 0.025 8 1000 F
719	:	1648022068.452	   177.838	0	0	0	0	./lj Ar_T=290_density=10_seed#=7 Ar 290 10 500 2000 0.025 7 1000 F
721	:	1648022198.224	   179.328	0	0	0	0	./lj Ar_T=320_density=1_seed#=0 Ar 320 1 500 2000 0.025 0 1000 F
722	:	1648022202.606	   179.292	0	0	0	0	./lj Ar_T=320_density=1_seed#=1 Ar 320 1 500 2000 0.025 1 1000 F
723	:	1648022205.913	   180.488	0	0	0	0	./lj Ar_T=320_density=1_seed#=2 Ar 320 1 500 2000 0.025 2 1000 F
724	:	1648022213.374	   179.325	0	0	0	0	./lj Ar_T=320_density=1_seed#=3 Ar 320 1 500 2000 0.025 3 1000 F
726	:	1648022216.337	   178.453	0	0	0	0	./lj Ar_T=320_density=1_seed#=5 Ar 320 1 500 2000 0.025 5 1000 F
725	:	1648022214.358	   180.659	0	0	0	0	./lj Ar_T=320_density=1_seed#=4 Ar 320 1 500 2000 0.025 4 1000 F
727	:	1648022218.175	   178.034	0	0	0	0	./lj Ar_T=320_density=1_seed#=6 Ar 320 1 500 2000 0.025 6 1000 F
728	:	1648022224.109	   179.210	0	0	0	0	./lj Ar_T=320_density=1_seed#=7 Ar 320 1 500 2000 0.025 7 1000 F
729	:	1648022228.609	   177.562	0	0	0	0	./lj Ar_T=320_density=1_seed#=8 Ar 320 1 500 2000 0.025 8 1000 F
730	:	1648022235.714	   178.263	0	0	0	0	./lj Ar_T=320_density=2_seed#=0 Ar 320 2 500 2000 0.025 0 1000 F
733	:	1648022243.437	   173.687	0	0	0	0	./lj Ar_T=320_density=2_seed#=3 Ar 320 2 500 2000 0.025 3 1000 F
731	:	1648022238.812	   178.376	0	0	0	0	./lj Ar_T=320_density=2_seed#=1 Ar 320 2 500 2000 0.025 1 1000 F
735	:	1648022245.155	   174.095	0	0	0	0	./lj Ar_T=320_density=2_seed#=5 Ar 320 2 500 2000 0.025 5 1000 F
734	:	1648022244.582	   175.601	0	0	0	0	./lj Ar_T=320_density=2_seed#=4 Ar 320 2 500 2000 0.025 4 1000 F
732	:	1648022240.923	   179.342	0	0	0	0	./lj Ar_T=320_density=2_seed#=2 Ar 320 2 500 2000 0.025 2 1000 F
736	:	1648022246.294	   177.563	0	0	0	0	./lj Ar_T=320_density=2_seed#=6 Ar 320 2 500 2000 0.025 6 1000 F
737	:	1648022377.557	   177.532	0	0	0	0	./lj Ar_T=320_density=2_seed#=7 Ar 320 2 500 2000 0.025 7 1000 F
738	:	1648022381.902	   176.884	0	0	0	0	./lj Ar_T=320_density=2_seed#=8 Ar 320 2 500 2000 0.025 8 1000 F
739	:	1648022386.406	   176.915	0	0	0	0	./lj Ar_T=320_density=3_seed#=0 Ar 320 3 500 2000 0.025 0 1000 F
740	:	1648022392.703	   176.881	0	0	0	0	./lj Ar_T=320_density=3_seed#=1 Ar 320 3 500 2000 0.025 1 1000 F
743	:	1648022396.213	   173.414	0	0	0	0	./lj Ar_T=320_density=3_seed#=4 Ar 320 3 500 2000 0.025 4 1000 F
741	:	1648022394.795	   176.726	0	0	0	0	./lj Ar_T=320_density=3_seed#=2 Ar 320 3 500 2000 0.025 2 1000 F
742	:	1648022395.021	   177.137	0	0	0	0	./lj Ar_T=320_density=3_seed#=3 Ar 320 3 500 2000 0.025 3 1000 F
744	:	1648022403.325	   176.586	0	0	0	0	./lj Ar_T=320_density=3_seed#=5 Ar 320 3 500 2000 0.025 5 1000 F
745	:	1648022406.175	   175.253	0	0	0	0	./lj Ar_T=320_density=3_seed#=6 Ar 320 3 500 2000 0.025 6 1000 F
746	:	1648022413.982	   174.778	0	0	0	0	./lj Ar_T=320_density=3_seed#=7 Ar 320 3 500 2000 0.025 7 1000 F
748	:	1648022417.192	   172.017	0	0	0	0	./lj Ar_T=320_density=4_seed#=0 Ar 320 4 500 2000 0.025 0 1000 F
749	:	1648022419.255	   172.018	0	0	0	0	./lj Ar_T=320_density=4_seed#=1 Ar 320 4 500 2000 0.025 1 1000 F
747	:	1648022417.127	   176.174	0	0	0	0	./lj Ar_T=320_density=3_seed#=8 Ar 320 3 500 2000 0.025 8 1000 F
750	:	1648022420.187	   174.621	0	0	0	0	./lj Ar_T=320_density=4_seed#=2 Ar 320 4 500 2000 0.025 2 1000 F
751	:	1648022420.269	   174.767	0	0	0	0	./lj Ar_T=320_density=4_seed#=3 Ar 320 4 500 2000 0.025 3 1000 F
752	:	1648022423.861	   178.697	0	0	0	0	./lj Ar_T=320_density=4_seed#=4 Ar 320 4 500 2000 0.025 4 1000 F
753	:	1648022555.094	   176.891	0	0	0	0	./lj Ar_T=320_density=4_seed#=5 Ar 320 4 500 2000 0.025 5 1000 F
754	:	1648022558.790	   174.716	0	0	0	0	./lj Ar_T=320_density=4_seed#=6 Ar 320 4 500 2000 0.025 6 1000 F
755	:	1648022563.325	   176.481	0	0	0	0	./lj Ar_T=320_density=4_seed#=7 Ar 320 4 500 2000 0.025 7 1000 F
759	:	1648022572.162	   173.513	0	0	0	0	./lj Ar_T=320_density=5_seed#=2 Ar 320 5 500 2000 0.025 2 1000 F
757	:	1648022569.632	   176.216	0	0	0	0	./lj Ar_T=320_density=5_seed#=0 Ar 320 5 500 2000 0.025 0 1000 F
756	:	1648022569.589	   177.131	0	0	0	0	./lj Ar_T=320_density=4_seed#=8 Ar 320 4 500 2000 0.025 8 1000 F
758	:	1648022571.526	   176.286	0	0	0	0	./lj Ar_T=320_density=5_seed#=1 Ar 320 5 500 2000 0.025 1 1000 F
760	:	1648022579.916	   177.736	0	0	0	0	./lj Ar_T=320_density=5_seed#=3 Ar 320 5 500 2000 0.025 3 1000 F
761	:	1648022581.433	   178.103	0	0	0	0	./lj Ar_T=320_density=5_seed#=4 Ar 320 5 500 2000 0.025 4 1000 F
762	:	1648022588.765	   176.839	0	0	0	0	./lj Ar_T=320_density=5_seed#=5 Ar 320 5 500 2000 0.025 5 1000 F
763	:	1648022589.212	   176.430	0	0	0	0	./lj Ar_T=320_density=5_seed#=6 Ar 320 5 500 2000 0.025 6 1000 F
764	:	1648022591.278	   175.012	0	0	0	0	./lj Ar_T=320_density=5_seed#=7 Ar 320 5 500 2000 0.025 7 1000 F
766	:	1648022594.813	   174.305	0	0	0	0	./lj Ar_T=320_density=6_seed#=0 Ar 320 6 500 2000 0.025 0 1000 F
767	:	1648022595.041	   174.232	0	0	0	0	./lj Ar_T=320_density=6_seed#=1 Ar 320 6 500 2000 0.025 1 1000 F
765	:	1648022593.306	   176.384	0	0	0	0	./lj Ar_T=320_density=5_seed#=8 Ar 320 5 500 2000 0.025 8 1000 F
768	:	1648022602.563	   177.363	0	0	0	0	./lj Ar_T=320_density=6_seed#=2 Ar 320 6 500 2000 0.025 2 1000 F
769	:	1648022731.990	   171.354	0	0	0	0	./lj Ar_T=320_density=6_seed#=3 Ar 320 6 500 2000 0.025 3 1000 F
770	:	1648022733.510	   177.993	0	0	0	0	./lj Ar_T=320_density=6_seed#=4 Ar 320 6 500 2000 0.025 4 1000 F
771	:	1648022739.811	   175.811	0	0	0	0	./lj Ar_T=320_density=6_seed#=5 Ar 320 6 500 2000 0.025 5 1000 F
773	:	1648022745.851	   174.304	0	0	0	0	./lj Ar_T=320_density=6_seed#=7 Ar 320 6 500 2000 0.025 7 1000 F
772	:	1648022745.679	   176.794	0	0	0	0	./lj Ar_T=320_density=6_seed#=6 Ar 320 6 500 2000 0.025 6 1000 F
775	:	1648022747.816	   175.348	0	0	0	0	./lj Ar_T=320_density=7_seed#=0 Ar 320 7 500 2000 0.025 0 1000 F
774	:	1648022746.725	   177.504	0	0	0	0	./lj Ar_T=320_density=6_seed#=8 Ar 320 6 500 2000 0.025 8 1000 F
776	:	1648022757.656	   175.161	0	0	0	0	./lj Ar_T=320_density=7_seed#=1 Ar 320 7 500 2000 0.025 1 1000 F
777	:	1648022759.542	   174.802	0	0	0	0	./lj Ar_T=320_density=7_seed#=2 Ar 320 7 500 2000 0.025 2 1000 F
779	:	1648022765.646	   174.817	0	0	0	0	./lj Ar_T=320_density=7_seed#=4 Ar 320 7 500 2000 0.025 4 1000 F
780	:	1648022766.295	   174.601	0	0	0	0	./lj Ar_T=320_density=7_seed#=5 Ar 320 7 500 2000 0.025 5 1000 F
778	:	1648022765.609	   176.121	0	0	0	0	./lj Ar_T=320_density=7_seed#=3 Ar 320 7 500 2000 0.025 3 1000 F
781	:	1648022769.122	   174.002	0	0	0	0	./lj Ar_T=320_density=7_seed#=6 Ar 320 7 500 2000 0.025 6 1000 F
782	:	1648022769.277	   176.641	0	0	0	0	./lj Ar_T=320_density=7_seed#=7 Ar 320 7 500 2000 0.025 7 1000 F
783	:	1648022769.694	   177.155	0	0	0	0	./lj Ar_T=320_density=7_seed#=8 Ar 320 7 500 2000 0.025 8 1000 F
784	:	1648022779.930	   177.404	0	0	0	0	./lj Ar_T=320_density=8_seed#=0 Ar 320 8 500 2000 0.025 0 1000 F
785	:	1648022903.348	   177.385	0	0	0	0	./lj Ar_T=320_density=8_seed#=1 Ar 320 8 500 2000 0.025 1 1000 F
786	:	1648022911.508	   173.347	0	0	0	0	./lj Ar_T=320_density=8_seed#=2 Ar 320 8 500 2000 0.025 2 1000 F
787	:	1648022915.628	   174.019	0	0	0	0	./lj Ar_T=320_density=8_seed#=3 Ar 320 8 500 2000 0.025 3 1000 F
788	:	1648022920.160	   176.562	0	0	0	0	./lj Ar_T=320_density=8_seed#=4 Ar 320 8 500 2000 0.025 4 1000 F
789	:	1648022922.477	   174.374	0	0	0	0	./lj Ar_T=320_density=8_seed#=5 Ar 320 8 500 2000 0.025 5 1000 F
790	:	1648022923.168	   175.773	0	0	0	0	./lj Ar_T=320_density=8_seed#=6 Ar 320 8 500 2000 0.025 6 1000 F
791	:	1648022924.232	   175.047	0	0	0	0	./lj Ar_T=320_density=8_seed#=7 Ar 320 8 500 2000 0.025 7 1000 F
792	:	1648022932.821	   175.982	0	0	0	0	./lj Ar_T=320_density=8_seed#=8 Ar 320 8 500 2000 0.025 8 1000 F
793	:	1648022934.349	   174.964	0	0	0	0	./lj Ar_T=320_density=9_seed#=0 Ar 320 9 500 2000 0.025 0 1000 F
794	:	1648022940.467	   174.980	0	0	0	0	./lj Ar_T=320_density=9_seed#=1 Ar 320 9 500 2000 0.025 1 1000 F
795	:	1648022940.901	   175.443	0	0	0	0	./lj Ar_T=320_density=9_seed#=2 Ar 320 9 500 2000 0.025 2 1000 F
796	:	1648022941.734	   175.571	0	0	0	0	./lj Ar_T=320_density=9_seed#=3 Ar 320 9 500 2000 0.025 3 1000 F
797	:	1648022943.128	   175.726	0	0	0	0	./lj Ar_T=320_density=9_seed#=4 Ar 320 9 500 2000 0.025 4 1000 F
798	:	1648022945.922	   174.149	0	0	0	0	./lj Ar_T=320_density=9_seed#=5 Ar 320 9 500 2000 0.025 5 1000 F
799	:	1648022946.854	   174.190	0	0	0	0	./lj Ar_T=320_density=9_seed#=6 Ar 320 9 500 2000 0.025 6 1000 F
800	:	1648022957.337	   176.361	0	0	0	0	./lj Ar_T=320_density=9_seed#=7 Ar 320 9 500 2000 0.025 7 1000 F
802	:	1648023084.859	   171.976	0	0	0	0	./lj Ar_T=320_density=10_seed#=0 Ar 320 10 500 2000 0.025 0 1000 F
801	:	1648023080.739	   179.000	0	0	0	0	./lj Ar_T=320_density=9_seed#=8 Ar 320 9 500 2000 0.025 8 1000 F
803	:	1648023089.652	   171.893	0	0	0	0	./lj Ar_T=320_density=10_seed#=1 Ar 320 10 500 2000 0.025 1 1000 F
